supplier_id,orders,revenue,freight,late_rate,cancel_rate,bad_review_rate,freight_burden,demand_volatility,revenue_share,risk_score,risk_quintile
82e0a475a88cc9595229d8029273f045,42,10930.02,1485.8999999999987,0.0975609756097561,0.023809523809523808,0.3333333333333333,0.13594668628236717,0.5344164172529493,0.0009791686023613503,69.4,5
a49928bcdf77c55c6d6e05e09a9b4ca5,98,8816.699999999984,1757.55,0.21875,0.0,0.40816326530612246,0.19934329170778217,0.8383847254017137,0.000789846296387317,69.1,5
712e6ed8aa4aa1fa65dab41fed5737e4,79,39815.0,6889.130000000002,0.2077922077922078,0.0,0.35443037974683544,0.17302850684415427,0.9966974912658716,0.003566836831315694,68.8,5
dc8798cbf453b7e0f98745e396cc5616,41,2056.300000000002,624.4,0.05714285714285714,0.024390243902439025,0.4146341463414634,0.30365219082818623,0.4938647983247948,0.0001842141548721454,68.8,5
dd2bdf855a9172734fbc3744021ae9b9,108,10816.699999999973,2037.18,0.05714285714285714,0.018518518518518517,0.18518518518518517,0.18833655366239288,0.8438244337554098,0.0009690168015394292,68.5,5
11bfa66332777660bd0640ee84d47006,76,3925.8699999999935,1682.6699999999987,0.14473684210526316,0.0,0.23684210526315788,0.4286107283226397,0.6710174491199313,0.0003517000555307628,68.2,5
002100f778ceb8431b7a1020ff7ab48f,51,1234.5000000000002,793.6600000000005,0.18,0.0,0.1568627450980392,0.6428999594977727,0.7951630564000852,0.00011059299430514191,68.0,5
d3f39f05462b79a4562d35893a28f159,34,2411.300000000001,557.4700000000001,0.12121212121212122,0.0,0.3235294117647059,0.23119064405092685,0.9006811041455571,0.00021601691953664542,67.9,5
cfb1a033743668a192316f3c6d1d2671,147,12803.639999999972,3432.559999999997,0.0979020979020979,0.006802721088435374,0.1836734693877551,0.2680925111921301,0.44497835105250577,0.0011470173232928991,67.7,5
972d0f9cf61b499a4812cf0bfa3ad3c4,83,8089.289999999995,2151.3,0.1111111111111111,0.0,0.43373493975903615,0.26594422996332207,0.8262987551411769,0.0007246810878109686,67.6,5
d93919c944be9cff128f6c9cb899eacb,33,2666.7000000000016,957.31,0.15151515151515152,0.0,0.18181818181818182,0.3589867626654664,0.7928580587666207,0.00023889699304457032,67.4,5
77530e9772f57a62c906e1c21538ab82,320,46610.40000000005,8453.590000000006,0.09294871794871795,0.003125,0.1625,0.1813670339666683,0.6791172176528143,0.004175604456671034,67.4,5
602044f2c16190c2c6e45eb35c2e21cb,50,3739.1599999999967,938.28,0.16666666666666666,0.0,0.4,0.2509333647129304,0.6733003292241385,0.00033497359302228755,67.2,5
f262cbc1c910c83959f849465454ddd3,192,10482.829999999965,2507.0199999999977,0.07407407407407407,0.005208333333333333,0.15625,0.23915488470193697,0.6986849695881507,0.0009391069732618604,66.9,5
9b00ed88b7fdb95d6ff76e27c1b52d16,47,1627.8800000000003,575.4799999999999,0.06521739130434782,0.02127659574468085,0.0851063829787234,0.3535150011057325,0.9330879451031631,0.00014583404096351108,66.8,5
3771c85bac139d2344864ede5d9341e3,26,1433.3,408.96000000000004,0.11538461538461539,0.0,0.23076923076923078,0.28532756575734325,0.8345862657603309,0.00012840254251726194,66.8,5
beadbee30901a7f61d031b6b686095ad,64,4373.98,937.54,0.234375,0.0,0.1875,0.21434483010896255,0.9921567416492215,0.0003918441030626201,66.7,5
8b9d6eec4a7eb7d0f9d579ce0b38324d,49,4232.539999999996,1684.4399999999991,0.14583333333333334,0.0,0.1836734693877551,0.39797379351406026,0.7282407450923883,0.00037917316493826233,66.5,5
1ca7077d890b907f89be8c954a02686a,115,13341.569999999992,1659.8599999999988,0.16666666666666666,0.0,0.6173913043478261,0.12441264408911393,1.0565485772221956,0.001195207918211139,66.5,5
440dd6ab244315c632130ecfb63827b1,94,13696.899999999987,2096.3100000000004,0.13186813186813187,0.010638297872340425,0.1702127659574468,0.1530499602099747,0.5124634933833839,0.0012270402460089888,66.3,5
7ddcbb64b5bc1ef36ca8c151f6ec77df,334,55578.56999999984,7946.720000000001,0.08307692307692308,0.005988023952095809,0.17664670658682635,0.14298172838919793,0.7150977966278184,0.004979020231266029,66.1,5
4342d4b2ba6b161468c63a7e7cfce593,20,2867.100000000001,296.21,0.5,0.0,0.95,0.10331345261762753,0.938083151964686,0.000256849877660812,66.0,5
f76a3b1349b6df1ee875d1f3fa4340f0,24,4160.790000000001,588.19,0.2916666666666667,0.0,0.2916666666666667,0.14136498116944135,0.8726821151336115,0.00037274542306593066,65.9,5
7e1fb0a3ebfb01ffb3a7dae98bf3238d,159,27349.530000000013,2986.400000000001,0.11612903225806452,0.012578616352201259,0.12578616352201258,0.10919383258140083,0.7591269944286381,0.002450114552886439,65.8,5
75fbb52eda0cbc24f479d3b2fbfa8d3e,40,1130.9899999999996,943.5199999999999,0.05263157894736842,0.025,0.125,0.8342425662472703,0.6539543179764165,0.00010132002481099423,65.8,5
f593898ec748b7a8cb81fc04edafd98a,20,2813.0399999999995,728.08,0.15789473684210525,0.0,0.25,0.25882319483548055,0.6752777206453653,0.00025200689890655026,65.8,5
b1fc4f64df5a0e8b6913ab38803c57a9,107,7994.7399999999925,2146.250000000001,0.12149532710280374,0.0,0.21495327102803738,0.2684577609778433,0.7980751833962412,0.0007162108021799022,65.5,5
9c0e69c7bf2619675bbadf47b43f655a,157,33702.78000000005,2900.180000000003,0.08609271523178808,0.006369426751592357,0.15286624203821655,0.08605165508601957,0.9587838659904736,0.0030192720588152738,65.5,5
cca3071e3e9bb7d12640c9fbe2301306,712,64009.89000000049,14371.400000000052,0.04864091559370529,0.0014044943820224719,0.2148876404494382,0.22451842988638074,0.7216127573667859,0.005734342163015644,65.3,5
f46490624488d3ff7ce78613913a7711,83,5802.849999999995,1747.8199999999997,0.1125,0.0,0.26506024096385544,0.30120027228000057,0.684241183355729,0.0005198497829109696,64.7,5
784ba75dd9d20200c4caed3d7a77141a,21,8295.129999999996,629.82,0.10526315789473684,0.047619047619047616,0.23809523809523808,0.07592647734273006,0.41695001703376827,0.0007431213162012241,64.5,5
dd533b429f380718b70ad9922c294bae,41,2819.7700000000013,1151.2100000000003,0.10256410256410256,0.0,0.1951219512195122,0.4082637945648048,0.769124597990332,0.0002526098076563873,64.4,5
